2.00000,1.03328,1.03155,1.03413,1.03287,1.03259,1.04136,1.03276,1.03234,1.04145,1.02453
2.00000,0.07773,0.07576,0.07479,0.07383,0.07415,0.07398,0.07420,0.07370,0.07405,0.07355
