2.00000,48.85923,48.88407,48.85936,48.87993,48.80942,48.86171,48.83102,48.85993,48.83992,48.89299
4.00000,5.61349,5.60747,5.60951,5.61300,5.61384,5.61700,5.61786,5.61751,5.61202,5.61194
8.00000,1.91271,1.91567,1.91243,1.91269,1.91548,1.91011,1.91255,1.91221,1.91132,1.91103
1.00000,0.98232,0.97640,0.98145,0.98036,0.97978,0.97955,0.98117,0.98172,0.98213,0.98199
