2.00000,13.19369,13.20757,13.20609,13.20352,13.21376,13.22035,13.21684,13.19903,13.19180,13.73201
4.00000,1.84284,1.83808,1.84031,1.84107,1.84356,1.86484,2.05321,2.04896,1.84043,1.84101
8.00000,0.84258,0.83610,0.84416,0.82994,0.83442,0.83586,0.83851,0.83423,0.83300,0.83745
16.00000,0.72853,0.72582,0.72649,0.72629,0.75496,0.72622,0.72586,0.72536,0.72712,0.72628
32.00000,0.80568,0.80490,0.80227,0.80291,0.80274,0.80214,0.80411,0.80483,0.80340,0.80596
